T (K)			C12
1.0000000000e+00	2.4475315897e+03
2.0000000000e+00	2.4475315886e+03
3.0000000000e+00	2.4475315859e+03
4.0000000000e+00	2.4475315799e+03
5.0000000000e+00	2.4475315680e+03
6.0000000000e+00	2.4475315472e+03
7.0000000000e+00	2.4475315135e+03
8.0000000000e+00	2.4475314623e+03
9.0000000000e+00	2.4475313882e+03
1.0000000000e+01	2.4475312848e+03
1.1000000000e+01	2.4475311448e+03
1.2000000000e+01	2.4475309595e+03
1.3000000000e+01	2.4475307181e+03
1.4000000000e+01	2.4475304075e+03
1.5000000000e+01	2.4475300109e+03
1.6000000000e+01	2.4475295072e+03
1.7000000000e+01	2.4475288701e+03
1.8000000000e+01	2.4475280673e+03
1.9000000000e+01	2.4475270598e+03
2.0000000000e+01	2.4475258018e+03
2.1000000000e+01	2.4475242407e+03
2.2000000000e+01	2.4475223172e+03
2.3000000000e+01	2.4475199655e+03
2.4000000000e+01	2.4475171144e+03
2.5000000000e+01	2.4475136877e+03
2.6000000000e+01	2.4475096049e+03
2.7000000000e+01	2.4475047826e+03
2.8000000000e+01	2.4474991351e+03
2.9000000000e+01	2.4474925753e+03
3.0000000000e+01	2.4474850159e+03
3.1000000000e+01	2.4474763699e+03
3.2000000000e+01	2.4474665513e+03
3.3000000000e+01	2.4474554763e+03
3.4000000000e+01	2.4474430636e+03
3.5000000000e+01	2.4474292347e+03
3.6000000000e+01	2.4474139150e+03
3.7000000000e+01	2.4473970333e+03
3.8000000000e+01	2.4473785231e+03
3.9000000000e+01	2.4473583217e+03
4.0000000000e+01	2.4473363714e+03
4.1000000000e+01	2.4473126190e+03
4.2000000000e+01	2.4472870158e+03
4.3000000000e+01	2.4472595180e+03
4.4000000000e+01	2.4472300862e+03
4.5000000000e+01	2.4471986857e+03
4.6000000000e+01	2.4471652861e+03
4.7000000000e+01	2.4471298613e+03
4.8000000000e+01	2.4470923893e+03
4.9000000000e+01	2.4470528522e+03
5.0000000000e+01	2.4470112357e+03
5.1000000000e+01	2.4470112357e+03
5.2000000000e+01	2.4469062691e+03
5.3000000000e+01	2.4469062691e+03
5.4000000000e+01	2.4468043594e+03
5.5000000000e+01	2.4468043594e+03
5.6000000000e+01	2.4466937411e+03
5.7000000000e+01	2.4466937411e+03
5.8000000000e+01	2.4465748691e+03
5.9000000000e+01	2.4465159388e+03
6.0000000000e+01	2.4464526531e+03
6.1000000000e+01	2.4463873723e+03
6.2000000000e+01	2.4463200331e+03
6.3000000000e+01	2.4462506610e+03
6.4000000000e+01	2.4461792789e+03
6.5000000000e+01	2.4461059105e+03
6.6000000000e+01	2.4459938780e+03
6.7000000000e+01	2.4459938780e+03
6.8000000000e+01	2.4458765980e+03
6.9000000000e+01	2.4457963187e+03
7.0000000000e+01	2.4456770299e+03
7.1000000000e+01	2.4456359816e+03
7.2000000000e+01	2.4455464540e+03
7.3000000000e+01	2.4454570202e+03
7.4000000000e+01	2.4453312288e+03
7.5000000000e+01	2.4452810938e+03
7.6000000000e+01	2.4451843688e+03
7.7000000000e+01	2.4450547469e+03
7.8000000000e+01	2.4449971014e+03
7.9000000000e+01	2.4448952695e+03
8.0000000000e+01	2.4447592614e+03
8.1000000000e+01	2.4446982301e+03
8.2000000000e+01	2.4445612516e+03
8.3000000000e+01	2.4444916614e+03
8.4000000000e+01	2.4443519396e+03
8.5000000000e+01	2.4442788378e+03
8.6000000000e+01	2.4441354969e+03
8.7000000000e+01	2.4440601154e+03
8.8000000000e+01	2.4439129335e+03
8.9000000000e+01	2.4438357720e+03
9.0000000000e+01	2.4436847482e+03
9.1000000000e+01	2.4436060302e+03
9.2000000000e+01	2.4434512439e+03
9.3000000000e+01	2.4433710893e+03
9.4000000000e+01	2.4432126480e+03
9.5000000000e+01	2.4430943331e+03
9.6000000000e+01	2.4430130171e+03
9.7000000000e+01	2.4428562591e+03
9.8000000000e+01	2.4427632699e+03
9.9000000000e+01	2.4425991289e+03
1.0000000000e+02	2.4424735701e+03
1.0100000000e+02	2.4423867298e+03
1.0200000000e+02	2.4422221800e+03
1.0300000000e+02	2.4420907159e+03
1.0400000000e+02	2.4419976301e+03
1.0500000000e+02	2.4418286988e+03
1.0600000000e+02	2.4416942265e+03
1.0700000000e+02	2.4415995465e+03
1.0800000000e+02	2.4414265372e+03
1.0900000000e+02	2.4412890748e+03
1.1000000000e+02	2.4411602371e+03
1.1100000000e+02	2.4410561622e+03
1.1200000000e+02	2.4408804187e+03
1.1300000000e+02	2.4407381031e+03
1.1400000000e+02	2.4406042562e+03
1.1500000000e+02	2.4404972635e+03
1.1600000000e+02	2.4403166321e+03
1.1700000000e+02	2.4401709063e+03
1.1800000000e+02	2.4400341469e+03
1.1900000000e+02	2.4398947586e+03
1.2000000000e+02	2.4397511200e+03
1.2100000000e+02	2.4396050687e+03
1.2200000000e+02	2.4394579232e+03
1.2300000000e+02	2.4393101479e+03
1.2400000000e+02	2.4391617938e+03
1.2500000000e+02	2.4390128046e+03
1.2600000000e+02	2.4388631365e+03
1.2700000000e+02	2.4387127774e+03
1.2800000000e+02	2.4385617346e+03
1.2900000000e+02	2.4384100217e+03
1.3000000000e+02	2.4382576526e+03
1.3100000000e+02	2.4381046395e+03
1.3200000000e+02	2.4379509937e+03
1.3300000000e+02	2.4377967260e+03
1.3400000000e+02	2.4376418467e+03
1.3500000000e+02	2.4374863660e+03
1.3600000000e+02	2.4373302941e+03
1.3700000000e+02	2.4371736408e+03
1.3800000000e+02	2.4370164158e+03
1.3900000000e+02	2.4368586286e+03
1.4000000000e+02	2.4367002884e+03
1.4100000000e+02	2.4365414044e+03
1.4200000000e+02	2.4363819856e+03
1.4300000000e+02	2.4362220406e+03
1.4400000000e+02	2.4360615780e+03
1.4500000000e+02	2.4359006062e+03
1.4600000000e+02	2.4357391335e+03
1.4700000000e+02	2.4355771679e+03
1.4800000000e+02	2.4354147174e+03
1.4900000000e+02	2.4352517896e+03
